53,"http://twitter.com/HatfieldCollars/statuses/543468158032822272","http://twitter.com/HatfieldCollars/statuses/543468158032822272","2014-12-12 14:11:20","HatfieldCollars","Demand isolation (travel ban) of West Africa to stop spread of #Ebola allows concentrated medical focus in one spot. http://t.co/5NHo54VrMr","Demand isolation (travel ban) of West Africa to stop spread of #Ebola allows concentrated medical focus in one spot. http://t.co/5NHo54VrMr","TweetAdder v4","825094eb7a1b3eeb198bd4bc98c0ea69","","","","","","","","","","","",
54,"http://twitter.com/balenciagamos/statuses/543468156220899329","http://twitter.com/balenciagamos/statuses/543468156220899329","2014-12-12 14:11:20","balenciagamos","@diconoRoss avrà pure l\'ebola.","@diconoRoss avrà pure l\'ebola.","Twitter Web Client","33e6285a23d9fbd298cfd3d032f1815f","","","","","","","","","","","",
55,"http://twitter.com/arianasvoijce_/statuses/543468150466310144","http://twitter.com/arianasvoijce_/statuses/543468150466310144","2014-12-12 14:11:18","arianasvoijce_","RT @BBCSport: Read an interview with Michael Essien on Mourinho, United against Ebola &amp; #CFC\'s title chances http://t.co/KUKMiAt6cx http://…","RT @BBCSport: Read an interview with Michael Essien on Mourinho, United against Ebola &amp; #CFC\'s title chances http://t.co/KUKMiAt6cx http://…","Twitter for iPhone","a6496c59c0b2ece2537f9d394a54fdf4","","","","","","","","","","","",
56,"http://twitter.com/RopaMayor/statuses/543468147668713472","http://twitter.com/RopaMayor/statuses/543468147668713472","2014-12-12 14:11:18","RopaMayor","Sierra Leona prohíbe celebrar las fiestas navideñas por el ébola - http://t.co/d1CEOB5hkJ","Sierra Leona prohíbe celebrar las fiestas navideñas por el ébola - http://t.co/d1CEOB5hkJ","anzaldia","c2a8d9c0a4121d4abbd7e0bbdccc8c73","","","","","","","","","","","",
57,"http://twitter.com/AnunciosPUERTO/statuses/543468145940627456","http://twitter.com/AnunciosPUERTO/statuses/543468145940627456","2014-12-12 14:11:17","AnunciosPUERTO","Sierra Leona prohíbe celebrar las fiestas navideñas por el ébola - http://t.co/aJGM80XCLk","Sierra Leona prohíbe celebrar las fiestas navideñas por el ébola - http://t.co/aJGM80XCLk","anzaldia","a76ba067f93a9b1f1efc92c9b43db39c","","","","","","","","","","","",
58,"http://twitter.com/Ads4zero/statuses/543468127082651648","http://twitter.com/Ads4zero/statuses/543468127082651648","2014-12-12 14:11:13","Ads4zero","#Africa Ebola: S Leone bans Christmas events http://t.co/6O8yfbe7fS","#Africa Ebola: S Leone bans Christmas events http://t.co/6O8yfbe7fS","twitterfeed","549e6dd3c7df6e6ab26bf7db40868f95","","","","","","","","","","","",
59,"http://twitter.com/MathildeJahair/statuses/543468126730747904","http://twitter.com/MathildeJahair/statuses/543468126730747904","2014-12-12 14:11:13","MathildeJahair","RT @itele: Pour poursuivre sa lutte contre le virus #Ebola, le Fonds des Nations unies pour l\'enfance (#UNICEF) réclame 500M $ http://t.co/…","RT @itele: Pour poursuivre sa lutte contre le virus #Ebola, le Fonds des Nations unies pour l\'enfance (#UNICEF) réclame 500M $ http://t.co/…","Twitter for iPhone","fc10f5e2f91c06b13571773545a10e5e","","","","","","","","","","","",
60,"http://twitter.com/fontomfromfm/statuses/543468123173580800","http://twitter.com/fontomfromfm/statuses/543468123173580800","2014-12-12 14:11:12","fontomfromfm","Ebola: S Leone bans Christmas events: Sierra Leone bans public celebrations over the Christmas and New Year pe... http://t.co/bsZuCp5LWc","Ebola: S Leone bans Christmas events: Sierra Leone bans public celebrations over the Christmas and New Year pe... http://t.co/bsZuCp5LWc","twitterfeed","abcce5e3c4720c583d7ccb030c4a8d54","","","","","","","","","","","",
61,"http://twitter.com/_Fortune_500/statuses/543468121768878080","http://twitter.com/_Fortune_500/statuses/543468121768878080","2014-12-12 14:11:12","_Fortune_500","Michel du Cille captured the daily heartbreak of Ebola in Liberia http://t.co/LxuQ8D9G7w","Michel du Cille captured the daily heartbreak of Ebola in Liberia http://t.co/LxuQ8D9G7w","IFTTT","ffdd144cefd9359b7db496bd07ba42e0","","","","","","","","","","","",
62,"http://twitter.com/htcsivssmerida/statuses/543468121735319552","http://twitter.com/htcsivssmerida/statuses/543468121735319552","2014-12-12 14:11:12","htcsivssmerida","RT @ramonievesc: IVSS Taller Preparando respuesta a posibles casos  Ebola. Tachira, Barinas, @htcsivssmerida. http://t.co/dFxtZkxdMZ","RT @ramonievesc: IVSS Taller Preparando respuesta a posibles casos  Ebola. Tachira, Barinas, @htcsivssmerida. http://t.co/dFxtZkxdMZ","Twitter Web Client","e8f6f49f4d008ce026b66749d8ae6dd5","","","","","","","","","","","",
